"Name","Runtime","device_variation","n_conductance_states","noise_scale","non_linearity","ADC_resolution","t_min","weight_decay","perplexity","test_accuracy","test_loss","test_perplexity","train_accuracy","train_loss","train_loss_epoch","val_accuracy","val_loss","write_efficiency"
"proud-sweep-123","13119","0.05","32","0.1","4","8","0.001","0.1","75.7357350602498","0.27165810957315123","4.284386862724387","72.55804503627068","0.2698974609375","4.215949058532715","4.441005151875942","0.26770011683755823","4.327250110619481","3729580.82931746"
"polished-sweep-122","13037","0.05","32","0.1","2","8","0.001","0.1","75.83422406571593","0.27205915128251373","4.28279509979396","72.44264170161934","0.2789306640625","4.163972854614258","4.440624472341678","0.2681560709280868","4.3285496955754414","3711397.3111166665"
"decent-sweep-121","12931","0.05","32","0.1","1","8","0.001","0.1","76.05350823593697","0.2711433582574373","4.289184959996427","72.90702213775845","0.2703857421875","4.18409538269043","4.437885067579812","0.2680995960692631","4.331437148291375","3721530.994311475"
"legendary-sweep-120","8328","0.05","32","0","4","8","0.001","0.1","77.21390346677636","0.27079909129661356","4.300917918975248","73.76747519701767","0.272216796875","4.209023475646973","4.43752785617097","0.26691167288721157","4.346579537535164","3560329.3258936172"
"zesty-sweep-119","10552","0.05","32","0","2","8","0.001","0.1","75.78386804179388","0.2714761293723921","4.287256886554952","72.76658747235705","0.274169921875","4.152475357055664","4.436305282231322","0.26831776318223655","4.3278854473307415","3704009.143966667"
"sage-sweep-118","9121","0.05","32","0","1","8","0.001","0.1","76.57365098896993","0.2714397205234984","4.292949820232853","73.18202423376205","0.2725830078125","4.134725570678711","4.441769449886582","0.2677284445978383","4.338253035703979","3630326.9944339623"
"gentle-sweep-117","11916","0.05","16","0.2","4","8","0.001","0.1","76.08901517864453","0.2712821729979424","4.288400519533011","72.84985334521501","0.2740478515625","4.146190643310547","4.212456867664206","0.267179269051286","4.331903907256","4455713.243910448"
"treasured-sweep-116","7899","0.05","16","0.2","2","8","0.001","0.1","77.15338833727584","0.2701790201005025","4.305965998488073","74.14080077307767","0.2576904296875","4.278102874755859","4.4435945212898496","0.26676179591062765","4.3457954966688215","4266793.148133334"
"noble-sweep-115","8888","0.05","16","0.2","1","8","0.001","0.1","77.28565737494633","0.2701532425073983","4.303779029327869","73.97883430066905","0.2694091796875","4.214420318603516","4.442395093123165","0.26655060234068234","4.347508393422365","4316902.37934"
"valiant-sweep-114","9300","0.05","16","0.1","4","8","0.001","0.1","77.00978774575773","0.27118802874486625","4.299906297129415","73.69288814090504","0.274658203125","4.156136989593506","4.438705818756268","0.266989357433898","4.343932527356706","4318946.934686274"
"young-sweep-113","9343","0.05","16","0.1","2","8","0.001","0.1","76.7243459514699","0.270831625501078","4.297315909962254","73.50224205933998","0.2691650390625","4.196641445159912","4.446198938865116","0.2668657486737983","4.340219075887776","4322145.194423077"
